ABILITY_MORPH_RANK, string
SI_ENCHANTMENTSEARCHCATEGORYTYPE32, string
SI_ENCHANTMENTSEARCHCATEGORYTYPE4, string
SI_ENCHANTMENTSEARCHCATEGORYTYPE5, string
SI_ENCHANTMENTSEARCHCATEGORYTYPE6, string
SI_ENCHANTMENTSEARCHCATEGORYTYPE7, string
SI_ENCHANTMENTSEARCHCATEGORYTYPE8, string
SI_ENCHANTMENTSEARCHCATEGORYTYPE9, string
SI_ENCHANTMENT_BOOSTER_DESCRIPTION, string
SI_ENCHANT_CONFIRM, string
SI_ENLIGHTENED_STATE_GAINED_DESCRIPTION, string
SI_ENLIGHTENED_STATE_GAINED_HEADER, string
SI_ENLIGHTENED_STATE_LOST_HEADER, string
SI_ENTERED_SCALED_ZONE, string
SI_EQUIPMENT_DAMAGED, string
SI_EQUIPSLOT0, string
SI_EQUIPSLOT1, string
SI_EQUIPSLOT10, string
SI_EQUIPSLOT11, string
SI_EQUIPSLOT12, string
SI_EQUIPSLOT13, string
SI_EQUIPSLOT14, string
SI_EQUIPSLOT15, string
SI_EQUIPSLOT16, string
SI_EQUIPSLOT17, string
SI_EQUIPSLOT18, string
SI_EQUIPSLOT19, string
SI_EQUIPSLOT2, string
SI_EQUIPSLOT20, string
SI_EQUIPSLOT21, string
SI_EQUIPSLOT3, string
SI_EQUIPSLOT4, string
SI_EQUIPSLOT5, string
SI_EQUIPSLOT6, string
SI_EQUIPSLOT7, string
SI_EQUIPSLOT8, string
SI_EQUIPSLOT9, string
SI_EQUIPTYPE1, string
SI_EQUIPTYPE10, string
SI_EQUIPTYPE11, string
SI_EQUIPTYPE12, string
SI_EQUIPTYPE13, string
SI_EQUIPTYPE14, string
SI_EQUIPTYPE2, string
SI_EQUIPTYPE3, string
SI_EQUIPTYPE4, string
SI_EQUIPTYPE5, string
SI_EQUIPTYPE6, string
SI_EQUIPTYPE7, string
SI_EQUIPTYPE8, string
SI_EQUIPTYPE9, string
SI_ERROR_ACCOUNT_BANK_DISABLED, string
SI_ERROR_ACTION_BUTTON_IS_LOCKED, string
SI_ERROR_AUGMENTATION_AUGMENT, string
SI_ERROR_AUGMENTATION_CANT_BE_MODIFIED, string
SI_ERROR_AUGMENTATION_DOESNT_MATCH_SIEGE, string
SI_ERROR_AUGMENTATION_INVALID_AUGMENT, string
SI_ERROR_AUGMENTATION_NOTCH_TYPE, string
SI_ERROR_AUGMENTATION_NOT_AUGMENT, string
SI_ERROR_AUGMENTATION_REQUIRED_ARMOR_TYPE, string
SI_ERROR_AUGMENTATION_REQUIRED_EQUIP_TYPE, string
SI_ERROR_AUGMENTATION_REQUIRED_LEVEL, string
SI_ERROR_AUGMENTATION_REQUIRED_SOUL_COST, string
SI_ERROR_AUGMENTATION_REQUIRED_WEAPON_TYPE, string
SI_ERROR_AUGMENTATION_UPGRADE_TOO_HIGH, string
SI_ERROR_AVA_GRAND_QUEST_FAIL, string
SI_ERROR_CAMPAIGNS_DISABLED, string
SI_ERROR_CANNOT_USE_ITEM_WHILE_SWIMMING, string
SI_ERROR_CANT_AFFORD_OPTION, string
SI_ERROR_CANT_PLACE_PASSIVE_IN_ACTION_BAR, string
SI_ERROR_DOESNT_MEET_REQUIREMENTS_TO_BUY, string
SI_ERROR_GUILD_BANK_DISABLED, string
SI_ERROR_GUILD_STORE_DISABLED, string
SI_ERROR_INVALID_SLOT_TYPE, string
SI_ERROR_INVALID_SLOT_TYPE_NORMAL, string
SI_ERROR_INVALID_SLOT_TYPE_OTHER, string
SI_ERROR_INVALID_SLOT_TYPE_ULTIMATE, string
SI_ERROR_INVALID_SLOT_TYPE_WEAPON, string
SI_ERROR_ITEM_BOUND, string
SI_ERROR_ITEM_LOCKED, string
SI_ERROR_ITEM_NO_NOTCHES, string
SI_ERROR_MAX_DAILIES_REACHED, string
SI_ERROR_NEED_INTIMIDATE, string
SI_ERROR_NEED_PERSUADE, string
SI_ERROR_PLEDGE_OF_MARA_NOT_NEAR, string
SI_ERROR_PLEDGE_OF_MARA_NO_TARGET, string
SI_ERROR_QUEST_FAIL_REQUIREMENTS, string
SI_ERROR_QUEST_LOG_FULL, string
SI_ERROR_QUEST_TRACKER_FULL_REMOVE_SOMETHING_FIRST, string
SI_ERROR_TOO_LOW_LEVEL_TO_USE_ITEM, string
SI_ERROR_TRADESKILL_INSPIRATION, string
SI_EVENT_INVITE, string
SI_EVENT_INVITE_NAMED, string
SI_EVENT_INVITE_NAMED_QUEST, string
SI_EVENT_INVITE_QUEST, string
SI_EXIT_BUTTON, string
SI_EXPERIENCE_CHAMPION_ENLIGHTENED_TOOLTIP, string
SI_EXPERIENCE_CHAMPION_ENLIGHTENED_TOOLTIP_MAXED, string
SI_EXPERIENCE_CHAMPION_ENLIGHTENED_TOOLTIP_OVERRUN, string
SI_EXPERIENCE_CHAMPION_POINT_LABEL, string
SI_EXPERIENCE_CHAMPION_RANK_LABEL, string
SI_EXPERIENCE_CURRENT_MAX, string
SI_EXPERIENCE_GAIN, string
SI_EXPERIENCE_GAIN_DISCOVERY, string
SI_EXPERIENCE_LEVEL_LABEL, string
SI_EXPERIENCE_VETERAN_RANK_LABEL, string
SI_FAILED_LOAD, string
SI_FAILED_SAVE, string
SI_FASTTRAVELKEEPRESULT1, string
SI_FASTTRAVELKEEPRESULT10, string
SI_FASTTRAVELKEEPRESULT11, string
SI_FASTTRAVELKEEPRESULT12, string
SI_FASTTRAVELKEEPRESULT14, string
SI_FASTTRAVELKEEPRESULT2, string
SI_FASTTRAVELKEEPRESULT3, string
SI_FASTTRAVELKEEPRESULT4, string
SI_FASTTRAVELKEEPRESULT5, string
SI_FASTTRAVELKEEPRESULT6, string
SI_FASTTRAVELKEEPRESULT7, string
SI_FASTTRAVELKEEPRESULT8, string
SI_FASTTRAVELKEEPRESULT9, string
SI_FAST_TRAVEL_DIALOG_CANT_AFFORD, string
SI_FAST_TRAVEL_DIALOG_CANT_AFFORD_PREMIUM, string
SI_FAST_TRAVEL_DIALOG_MAIN_TEXT, string
SI_FAST_TRAVEL_DIALOG_PREMIUM, string
SI_FAST_TRAVEL_KEEP_FAIL_CARRYING_ARTIFACT, string
SI_FAST_TRAVEL_KEEP_LINK_HELD, string
SI_FAST_TRAVEL_KEEP_LINK_LOST, string
SI_FAST_TRAVEL_RECALL_COOLDOWN, string
SI_FEEDBACK_LOADING, string
SI_FENCE_LAUNDER_LIMIT, string
SI_FENCE_LAUNDER_LIMIT_REACHED, string
SI_FENCE_LAUNDER_TAB, string
SI_FENCE_SELL_LIMIT, string
SI_FENCE_SELL_LIMIT_REACHED, string
SI_FINESSE_BONUS_LOOT_TOOLTIP, string
SI_FINESSE_REWARD_XP, string
SI_FINISHED_SMITHING_TRAIT_RESEARCH, string
SI_FIRST_SPECIAL_CURRENCY, string
SI_FIXING_STUCK_TEXT, string
SI_FIXING_STUCK_TITLE, string
SI_FORMAT_BULLET_SPACING, string
SI_FORMAT_BULLET_TEXT, string
SI_FORWARD_CAMP_FAILURE_DEPLETED, string
SI_FORWARD_CAMP_FAILURE_IN_COMBAT, string
SI_FORWARD_CAMP_FAILURE_NOT_IN_RANGE, string
SI_FORWARD_CAMP_FAILURE_PVP_RESPAWN_TIMER, string
SI_FRAMERATE_METER_FORMAT, string
SI_FRAMERATE_METER_TOOLTIP, string
SI_FRIENDS_LIST_FRIEND_CHARACTER_LOGGED_OFF, string
SI_FRIENDS_LIST_FRIEND_CHARACTER_LOGGED_ON, string
SI_FRIENDS_LIST_FRIEND_LOGGED_OFF, string
SI_FRIENDS_LIST_FRIEND_LOGGED_ON, string
SI_FRIENDS_LIST_IGNORE_ADDED, string
SI_FRIENDS_LIST_IGNORE_REMOVED, string
SI_FRIENDS_LIST_PANEL_ADD_FRIEND, string
SI_FRIENDS_LIST_PANEL_NO_FRIENDS_MESSAGE, string
SI_FRIENDS_LIST_PANEL_NUM_ONLINE, string
SI_FRIENDS_LIST_PANEL_NUM_ONLINE_LABEL, string
SI_FRIENDS_LIST_PANEL_SEARCH, string
SI_FRIENDS_LIST_PANEL_TOOLTIP_ALLIANCE, string
SI_FRIENDS_LIST_PANEL_TOOLTIP_CLASS, string
SI_FRIENDS_LIST_PANEL_TOOLTIP_LEVEL, string
SI_FRIENDS_LIST_PANEL_TOOLTIP_STATUS, string
SI_FRIENDS_ONLINE_TOOLTIP, string
SI_FRIEND_MENU_IGNORE, string
SI_FRIEND_MENU_REMOVE_FRIEND, string
SI_FRIEND_REQUEST_MESSAGE, string
SI_FULLSCREENMODE0, string
SI_FULLSCREENMODE1, string
SI_FULLSCREENMODE2, string
SI_GAMECAMERAACTIONTYPE1, string
SI_GAMECAMERAACTIONTYPE10, string
SI_GAMECAMERAACTIONTYPE11, string
SI_GAMECAMERAACTIONTYPE12, string
SI_GAMECAMERAACTIONTYPE13, string
SI_GAMECAMERAACTIONTYPE15, string
SI_GAMECAMERAACTIONTYPE16, string
SI_GAMECAMERAACTIONTYPE17, string
SI_GAMECAMERAACTIONTYPE18, string
SI_GAMECAMERAACTIONTYPE19, string
SI_GAMECAMERAACTIONTYPE2, string
SI_GAMECAMERAACTIONTYPE20, string
SI_GAMECAMERAACTIONTYPE21, string
SI_GAMECAMERAACTIONTYPE23, string
SI_GAMECAMERAACTIONTYPE3, string
SI_GAMECAMERAACTIONTYPE4, string
SI_GAMECAMERAACTIONTYPE5, string
SI_GAMECAMERAACTIONTYPE6, string
SI_GAMECAMERAACTIONTYPE7, string
SI_GAMECAMERAACTIONTYPE8, string
SI_GAMECAMERAACTIONTYPE9, string
SI_GAMEPADITEMCATEGORY0, string
SI_GAMEPADITEMCATEGORY1, string
SI_GAMEPADITEMCATEGORY10, string
SI_GAMEPADITEMCATEGORY11, string
SI_GAMEPADITEMCATEGORY12, string
SI_GAMEPADITEMCATEGORY13, string
SI_GAMEPADITEMCATEGORY14, string
SI_GAMEPADITEMCATEGORY15, string
SI_GAMEPADITEMCATEGORY16, string
SI_GAMEPADITEMCATEGORY17, string
SI_GAMEPADITEMCATEGORY18, string
SI_GAMEPADITEMCATEGORY19, string
SI_GAMEPADITEMCATEGORY2, string
SI_GAMEPADITEMCATEGORY20, string
SI_GAMEPADITEMCATEGORY21, string
SI_GAMEPADITEMCATEGORY22, string
SI_GAMEPADITEMCATEGORY23, string
SI_GAMEPADITEMCATEGORY24, string
SI_GAMEPADITEMCATEGORY25, string
SI_GAMEPADITEMCATEGORY26, string
SI_GAMEPADITEMCATEGORY27, string
SI_GAMEPADITEMCATEGORY28, string
SI_GAMEPADITEMCATEGORY29, string
SI_GAMEPADITEMCATEGORY3, string
SI_GAMEPADITEMCATEGORY30, string
SI_GAMEPADITEMCATEGORY31, string
SI_GAMEPADITEMCATEGORY32, string
SI_GAMEPADITEMCATEGORY33, string
SI_GAMEPADITEMCATEGORY34, string
SI_GAMEPADITEMCATEGORY35, string
SI_GAMEPADITEMCATEGORY36, string
SI_GAMEPADITEMCATEGORY37, string
SI_GAMEPADITEMCATEGORY38, string
SI_GAMEPADITEMCATEGORY4, string
SI_GAMEPADITEMCATEGORY5, string
SI_GAMEPADITEMCATEGORY6, string
SI_GAMEPADITEMCATEGORY7, string
SI_GAMEPADITEMCATEGORY8, string
SI_GAMEPADITEMCATEGORY9, string
SI_GAMEPADTEMPLATE0, string
SI_GAMEPADTEMPLATE1, string
SI_GAMEPADTEMPLATE2, string
SI_GAMEPADTEMPLATE3, string
SI_GAMEPADTEMPLATE4, string
SI_GAMEPADWEAPONCATEGORY0, string
SI_GAMEPADWEAPONCATEGORY1, string
SI_GAMEPADWEAPONCATEGORY2, string
SI_GAMEPADWEAPONCATEGORY3, string
SI_GAMEPADWEAPONCATEGORY4, string
SI_GAMEPADWEAPONCATEGORY5, string
SI_GAMEPAD_ABILITY_NAME_AND_UPGRADE_LEVELS, string
SI_GAMEPAD_ACHIEVEMENTS_CRITERIA_LABEL, string
SI_GAMEPAD_ACHIEVEMENTS_DYE, string
SI_GAMEPAD_ACHIEVEMENTS_ITEM_LABEL, string
SI_GAMEPAD_ACHIEVEMENTS_NO_ACHIEVEMENT, string
SI_GAMEPAD_ACHIEVEMENTS_NO_ITEMS, string
SI_GAMEPAD_ACHIEVEMENTS_OPTIONS, string
SI_GAMEPAD_ACHIEVEMENTS_OPTIONS_TITLE, string
SI_GAMEPAD_ACHIEVEMENTS_POINTS_LABEL, string
SI_GAMEPAD_ACHIEVEMENTS_REWARDS_LABEL, string
SI_GAMEPAD_ACHIEVEMENTS_TITLE, string
SI_GAMEPAD_ALCHEMY_REAGENT_TRAIT_LEARNED_DIALOG_BODY, string
SI_GAMEPAD_ALCHEMY_USE_REAGENT, string
SI_GAMEPAD_BACK_OPTION, string
SI_GAMEPAD_BANK_CAPACITY, string
SI_GAMEPAD_BANK_CATEGORY_HEADER, string
SI_GAMEPAD_BANK_GOLD_AMOUNT_BANKED, string
SI_GAMEPAD_BANK_GOLD_AMOUNT_CARRIED, string
SI_GAMEPAD_BANK_GOLD_AMOUNT_DEPOSITED, string
SI_GAMEPAD_BANK_GOLD_AMOUNT_WITHDRAWN, string
SI_GAMEPAD_BANK_UPGRADED_ALERT, string
SI_GAMEPAD_BANK_UPGRADE_ACCEPT, string
SI_GAMEPAD_BUY_BAG_SPACE_ALERT_MESSAGE, string
SI_GAMEPAD_BUY_BAG_SPACE_COST, string
SI_GAMEPAD_CADWELL_OBJECTIVE_FORMAT, string
SI_GAMEPAD_CAMPAIGN_BONUSES_DESCRIPTION_HEADER_WITHOUT_AMOUNT, string
SI_GAMEPAD_CAMPAIGN_BONUSES_DESCRIPTION_HEADER_WITH_AMOUNT, string
SI_GAMEPAD_CAMPAIGN_BROWSER_CAMPAIGNS_HEADER, string
SI_GAMEPAD_CAMPAIGN_BROWSER_CAMPAIGNS_HEADER_DATA_FORMAT, string
SI_GAMEPAD_CAMPAIGN_BROWSER_CHOOSE_GUEST_CAMPAIGN, string
SI_GAMEPAD_CAMPAIGN_BROWSER_CHOOSE_HOME_CAMPAIGN, string
SI_GAMEPAD_CAMPAIGN_BROWSER_CHOOSE_HOME_OR_GUEST_CAMPAIGN, string
SI_GAMEPAD_CAMPAIGN_BROWSER_CHOOSE_HOME_OR_GUEST_CAMPAIGN_QUERY, string
SI_GAMEPAD_CAMPAIGN_BROWSER_COUNTDOWN_TIMER_HEADER, string
SI_GAMEPAD_CAMPAIGN_BROWSER_HEADER_GUEST, string
SI_GAMEPAD_CAMPAIGN_BROWSER_HEADER_HOME, string
SI_GAMEPAD_CAMPAIGN_BROWSER_HEADER_UNASSIGNED, string
SI_GAMEPAD_CAMPAIGN_BROWSER_PEOPLE_AMOUNT, string
SI_GAMEPAD_CAMPAIGN_BROWSER_QUEUE_POSITION_HEADER, string
SI_GAMEPAD_CAMPAIGN_BROWSER_SERVER_POPULATION, string
SI_GAMEPAD_CAMPAIGN_BROWSER_TOOLTIP_FRIENDS, string
SI_GAMEPAD_CAMPAIGN_BROWSER_TOOLTIP_GROUP_MEMBERS, string
SI_GAMEPAD_CAMPAIGN_BROWSER_TOOLTIP_GUILD_MEMBERS, string
SI_GAMEPAD_CAMPAIGN_EMPEROR_KEEPS_NEEDED, string
SI_GAMEPAD_CAMPAIGN_EMPEROR_KEEPS_NEEDED_FORMAT, string
SI_GAMEPAD_CAMPAIGN_EMPEROR_REIGN_DURATION_DONE, string
SI_GAMEPAD_CAMPAIGN_EMPEROR_REIGN_DURATION_HEADER, string
SI_GAMEPAD_CAMPAIGN_GUEST_CAMPAIGN, string
SI_GAMEPAD_CAMPAIGN_HOME_CAMPAIGN, string
SI_GAMEPAD_CAMPAIGN_LEADERBOARDS_ACTIVE_CAMPAIGN, string
SI_GAMEPAD_CAMPAIGN_LEADERBOARDS_CURRENT_POINTS, string
SI_GAMEPAD_CAMPAIGN_LEADERBOARDS_CURRENT_POINTS_LABEL, string
SI_GAMEPAD_CAMPAIGN_LEADERBOARDS_NOT_AVAILABLE, string
SI_GAMEPAD_CAMPAIGN_NEXT_SCORING_EVALUATION, string
SI_GAMEPAD_CAMPAIGN_OVERVIEW_VIEW_BONUSES, string
SI_GAMEPAD_CAMPAIGN_SCORING_DURATION_REMAINING, string
SI_GAMEPAD_CAMPAIGN_SCORING_DURATION_REMAINING_DONE, string
SI_GAMEPAD_CAMPAIGN_SELECT_GUEST_QUERY, string
SI_GAMEPAD_CAMPAIGN_SELECT_HOME_NOW, string
SI_GAMEPAD_CAMPAIGN_SELECT_HOME_ON_END, string
SI_GAMEPAD_COLLECTIONS_DESCRIPTION_FORMATTER, string
SI_GAMEPAD_COLLECTIONS_EMPTY, string
SI_GAMEPAD_COLLECTIONS_NICKNAME_FORMAT, string
SI_GAMEPAD_COLLECTIONS_NOT_COLLECTED_HEADER, string
SI_GAMEPAD_COLLECTIONS_SAVE_NAME_OPTION, string
SI_GAMEPAD_CONTACTS_ADD_FRIEND_BUTTON_LABEL, string
SI_GAMEPAD_CONTACTS_ADD_FRIEND_NOTE_INSRUCTIONS, string
SI_GAMEPAD_CONTACTS_ADD_FRIEND_NOTE_LABEL, string
SI_GAMEPAD_CONTACTS_ADD_FRIEND_TITLE, string
SI_GAMEPAD_CONTACTS_ADD_IGNORE_BUTTON_LABEL, string
SI_GAMEPAD_CONTACTS_ADD_IGNORE_TITLE, string
SI_GAMEPAD_CONTACTS_EDIT_NOTE_CONFIRM, string
SI_GAMEPAD_CONTACTS_EDIT_NOTE_INSTRUCTIONS, string
SI_GAMEPAD_CONTACTS_FRIENDS_LIST_TITLE, string
SI_GAMEPAD_CONTACTS_HEADER_FRIENDS_ONLINE, string
SI_GAMEPAD_CONTACTS_HEADER_FRIENDS_ONLINE_FORMAT, string
SI_GAMEPAD_CONTACTS_HEADER_USERID, string
SI_GAMEPAD_CONTACTS_IGNORED_LIST_TITLE, string
SI_GAMEPAD_CONTACTS_IGNORE_FRIEND_CONFIRM_MESSAGE, string
SI_GAMEPAD_CONTACTS_LIST_HEADER_ALLIANCE, string
SI_GAMEPAD_CONTACTS_LIST_HEADER_CLASS, string
SI_GAMEPAD_CONTACTS_LIST_HEADER_LEVEL, string
SI_GAMEPAD_CONTACTS_LIST_HEADER_STATUS, string
SI_GAMEPAD_CONTACTS_NOTES_TITLE, string
SI_GAMEPAD_CONTACTS_NOTE_HEADER, string
SI_GAMEPAD_CONTACTS_NOTE_SAVED, string
SI_GAMEPAD_CONTACTS_OPTIONS_BUTTON_LABEL, string
SI_GAMEPAD_CONTACTS_OPTIONS_FILTER, string
SI_GAMEPAD_CONTACTS_OPTIONS_FILTER_NONE, string
SI_GAMEPAD_CONTACTS_OPTIONS_FRIEND_OPTIONS_HEADER, string
SI_GAMEPAD_CONTACTS_OPTIONS_GAMERTAG, string
SI_GAMEPAD_CONTACTS_OPTIONS_MY_OPTIONS_HEADER, string
SI_GAMEPAD_CONTACTS_OPTIONS_PSN_ID, string
SI_GAMEPAD_CONTACTS_OPTIONS_STATUS, string
SI_GAMEPAD_CONTACTS_OPTIONS_TITLE, string
SI_GAMEPAD_CONTACTS_OPTIONS_WHISPER, string
SI_GAMEPAD_CONTACTS_REMOVE_FRIEND_CONFIRM_MESSAGE, string
SI_GAMEPAD_CONTACTS_STATUS_AWAY, string
SI_GAMEPAD_CONTACTS_STATUS_DO_NOT_DISTURB, string
SI_GAMEPAD_CONTACTS_STATUS_OFFLINE, string
SI_GAMEPAD_CONTACTS_STATUS_ONLINE, string
SI_GAMEPAD_CRAFTING_COMPLETED_ITEM, string
SI_GAMEPAD_DIALOG_ACCEPT_KEYBIND, string
SI_GAMEPAD_DIALOG_NO_BUTTON, string
SI_GAMEPAD_DIALOG_YES_BUTTON, string
SI_GAMEPAD_DUNGEON_DIFFICULTY_TOOLTIP_BODY, string
SI_GAMEPAD_DYEING_APPLY_EXIT, string
SI_GAMEPAD_DYEING_CANCEL_EXIT, string
SI_GAMEPAD_DYEING_CHANNEL_ACCENT_SHORT, string
SI_GAMEPAD_DYEING_CHANNEL_PRIMARY_SHORT, string
SI_GAMEPAD_DYEING_CHANNEL_SECONDARY_SHORT, string
SI_GAMEPAD_DYEING_EQUIP_SWITCH, string
SI_GAMEPAD_DYEING_OPTIONS, string
SI_GAMEPAD_DYEING_OPTIONS_FILTER_HEADER, string
SI_GAMEPAD_DYEING_OPTIONS_SORT_HEADER, string
SI_GAMEPAD_DYEING_OPTIONS_TITLE, string
SI_GAMEPAD_DYEING_SETS_EDIT, string
SI_GAMEPAD_DYEING_SETS_SWITCH, string
SI_GAMEPAD_DYEING_SETS_TITLE, string
SI_GAMEPAD_DYEING_SETS_TOOLTIP, string
SI_GAMEPAD_DYEING_UNDO_EXIT, string
SI_GAMEPAD_EMPERORSHIP_LEADERBOARD_EMPTY, string
SI_GAMEPAD_EMPERORSHIP_LEADERBOARD_HEADER, string
SI_GAMEPAD_ENCHANTING_TRANSLATION_KNOWN, string
SI_GAMEPAD_ENTER_TEXT, string
SI_GAMEPAD_EQUIPPED_BACKUP_MAIN_ITEM_HEADER, string
SI_GAMEPAD_EQUIPPED_BACKUP_OFF_ITEM_HEADER, string
SI_GAMEPAD_EQUIPPED_ITEM_HEADER, string
SI_GAMEPAD_EQUIPPED_MAIN_HAND_ITEM_HEADER, string
SI_GAMEPAD_EQUIPPED_OFF_HAND_ITEM_HEADER, string
SI_GAMEPAD_FENCE_LAUNDER_LIMIT, string
SI_GAMEPAD_FENCE_SELL_LIMIT, string
SI_GAMEPAD_FENCE_TRANSACTION_COUNT, string
SI_GAMEPAD_GROUP_ACTIONS_MENU_HEADER, string
SI_GAMEPAD_GROUP_CHARACTER_NAME, string
SI_GAMEPAD_GROUP_CURRENT_GROUP, string
SI_GAMEPAD_GROUP_DIALOG_DISBAND_GROUP_CONFIRMATION, string
SI_GAMEPAD_GROUP_DIALOG_LEAVE_GROUP_CONFIRMATION, string
SI_GAMEPAD_GROUP_DUNGEON_DIFFICULTY, string
SI_GAMEPAD_GROUP_DUNGEON_MODE_NORMAL, string
SI_GAMEPAD_GROUP_DUNGEON_MODE_VETERAN, string
SI_GAMEPAD_GROUP_FINDER_TOOLTIP_BODY, string
SI_GAMEPAD_GROUP_FIND_MEMBERS, string
SI_GAMEPAD_GROUP_LIST_CHARACTER_NAME_FORMAT, string
SI_GAMEPAD_GROUP_LIST_HEADER_ID_PS4, string
SI_GAMEPAD_GROUP_LIST_HEADER_ID_XBOX, string
SI_GAMEPAD_GROUP_LIST_HEADER_POSITION, string
SI_GAMEPAD_GROUP_LIST_PANEL_GROUP_MEMBERS_LABEL, string
SI_GAMEPAD_GROUP_LIST_PANEL_PREFERRED_ROLE_DPS_TOOLTIP, string
SI_GAMEPAD_GROUP_LIST_PANEL_PREFERRED_ROLE_HEAL_TOOLTIP, string
SI_GAMEPAD_GROUP_LIST_PANEL_PREFERRED_ROLE_TANK_TOOLTIP, string
SI_GAMEPAD_GROUP_LIST_TITLE, string
SI_GAMEPAD_GROUP_MEMBER_INDEX, string
SI_GAMEPAD_GROUP_PREFERRED_ROLES, string
SI_GAMEPAD_GROUP_ROLES_TOOLTIP_BODY, string
SI_GAMEPAD_GUILD_BANK_AVAILABLE_FUNDS, string
SI_GAMEPAD_GUILD_BANK_CATEGORY_HEADER, string
SI_GAMEPAD_GUILD_BANK_GUILD_SELECTION, string
SI_GAMEPAD_GUILD_BANK_NO_PERMISSION, string
SI_GAMEPAD_GUILD_CREATE_NEW_GUILD, string
SI_GAMEPAD_GUILD_HEADER_GUILDS_FORMAT, string
SI_GAMEPAD_GUILD_HEADER_GUILDS_TITLE, string
SI_GAMEPAD_GUILD_HEADER_GUILD_MASTER_LABEL, string
SI_GAMEPAD_GUILD_HEADER_GUILD_SERVICES_FORMAT, string
SI_GAMEPAD_GUILD_HEADER_GUILD_SERVICES_HERALDRY, string
SI_GAMEPAD_GUILD_HEADER_GUILD_SERVICES_STORE, string
SI_GAMEPAD_GUILD_HEADER_MEMBERS_ONLINE_FORMAT, string
SI_GAMEPAD_GUILD_HEADER_USER_ID_LABEL, string
SI_GAMEPAD_GUILD_HERALDRY_APPLY_CHANGES, string
SI_GAMEPAD_GUILD_HERALDRY_APPLY_CHANGES_NOT_ENOUGH, string
SI_GAMEPAD_GUILD_HERALDRY_BACKGROUND, string
SI_GAMEPAD_GUILD_HERALDRY_COST_LABEL, string
SI_GAMEPAD_GUILD_HERALDRY_CREST, string
SI_GAMEPAD_GUILD_HERALDRY_MESSAGE, string
SI_GAMEPAD_GUILD_HERALDRY_PURCHASE_HERALDRY, string
SI_GAMEPAD_GUILD_HERALDRY_PURCHASE_HERALDRY_NOT_ENOUGH, string
SI_GAMEPAD_GUILD_HERALDRY_SAVED, string
SI_GAMEPAD_GUILD_HISTORY_FINAL_ITEM, string
SI_GAMEPAD_GUILD_HISTORY_GUILD_EVENT_TITLE, string
SI_GAMEPAD_GUILD_HISTORY_LOADING, string
SI_GAMEPAD_GUILD_HISTORY_PAGE_NEXT, string
SI_GAMEPAD_GUILD_HISTORY_PAGE_NUMBER, string
SI_GAMEPAD_GUILD_HISTORY_PAGE_PREVIOUS, string
SI_GAMEPAD_GUILD_HISTORY_SUBCATEGORY_ALL, string
SI_GAMEPAD_GUILD_HUB_BANK_HEADER, string
SI_GAMEPAD_GUILD_HUB_FEATURES_HEADER, string
SI_GAMEPAD_GUILD_HUB_GUILD_MASTER_HEADER, string
SI_GAMEPAD_GUILD_HUB_GUILD_NAME_HEADER, string
SI_GAMEPAD_GUILD_HUB_HERALDRY_HEADER, string
SI_GAMEPAD_GUILD_HUB_MEMBERS_ONLINE_HEADER, string
SI_GAMEPAD_GUILD_HUB_SCREEN_EXPLANATION, string
SI_GAMEPAD_GUILD_HUB_STORE_HEADER, string
SI_GAMEPAD_GUILD_INFO_CHANGE_ABOUT_US, string
SI_GAMEPAD_GUILD_INFO_CHANGE_MOTD, string
SI_GAMEPAD_GUILD_KEEP_OWNERSHIP_HEADER, string
SI_GAMEPAD_GUILD_KIOSK_BIDDING_CLOSES, string
SI_GAMEPAD_GUILD_KIOSK_BIDDING_LABEL, string
SI_GAMEPAD_GUILD_KIOSK_BID_ALERT, string
SI_GAMEPAD_GUILD_KIOSK_BID_AMOUNT_LABEL, string
SI_GAMEPAD_GUILD_KIOSK_BID_BODY, string
SI_GAMEPAD_GUILD_KIOSK_BID_DIALOG_TITLE, string
SI_GAMEPAD_GUILD_KIOSK_BID_SELECTOR_LABEL, string
SI_GAMEPAD_GUILD_KIOSK_BID_UPDATE_KEYBIND, string
SI_GAMEPAD_GUILD_KIOSK_DIALOG, string
SI_GAMEPAD_GUILD_KIOSK_DIALOG_TITLE, string
SI_GAMEPAD_GUILD_KIOSK_GUILD_BANK_BALANCE, string
SI_GAMEPAD_GUILD_KIOSK_GUILD_LABEL, string
SI_GAMEPAD_GUILD_KIOSK_HIRE_KEYBIND, string
SI_GAMEPAD_GUILD_KIOSK_HIRE_LABEL, string
SI_GAMEPAD_GUILD_KIOSK_HIRING_LABEL, string
SI_GAMEPAD_GUILD_KIOSK_MINIMUM_BID, string
SI_GAMEPAD_GUILD_KIOSK_PURCHASED_ALERT, string
SI_GAMEPAD_GUILD_KIOSK_PURCHASE_COST, string
SI_GAMEPAD_GUILD_LEAVE_GUILD_ALLIANCE_ICON_FORMAT, string
SI_GAMEPAD_GUILD_LIST_MEMBERSHIP_HEADER, string
SI_GAMEPAD_GUILD_LIST_NEW_HEADER, string
SI_GAMEPAD_GUILD_MY_STATUS_HEADER, string
SI_GAMEPAD_GUILD_NOTIFY_DEMOTED, string
SI_GAMEPAD_GUILD_NOTIFY_PROMOTED, string
SI_GAMEPAD_GUILD_OPTIONS, string
SI_GAMEPAD_GUILD_OPTIONS_LIST_HEADER, string
SI_GAMEPAD_GUILD_RANK_ADD, string
